date,state,fips,cases,deaths,Date_Start_of_Lockdown,Date_End_of_Lockdown,Lockdown_Length,"Noramliztion factor (per 1,000)"
3/28/2020,Florida,12,4038,56,20-Mar,30-Apr,41,0.00004656
3/28/2020,Georgia,13,2447,79,3-Apr,30-Apr,27,0.00009418
3/28/2020,Hawaii,15,151,0,25-Mar,31-May,67,0.00070628
3/28/2020,Idaho,16,261,5,25-Mar,30-Apr,36,0.00055958
3/28/2020,Illinois,17,3547,50,21-Mar,30-May,70,0.00007892
3/28/2020,Indiana,18,1232,31,25-Mar,1-May,37,0.00014854
3/28/2020,Iowa,19,298,3,,,,0.00031695
3/28/2020,Kansas,20,271,6,30-Mar,3-May,34,0.00034325
3/28/2020,Kentucky,21,394,9,26-Mar,,,0.00022383
3/28/2020,Louisiana,22,3315,137,23-Mar,15-May,53,0.00021511
3/28/2020,Maine,23,211,1,2-Apr,31-May,59,0.00074393
3/28/2020,Maryland,24,1066,10,30-Mar,,,0.00016541
3/28/2020,Massachusetts,25,4257,44,24-Apr,18-May,24,0.00014509
3/28/2020,Michigan,26,4634,111,24-Mar,15-May,52,0.00010013
3/28/2020,Minnesota,27,440,5,27-Mar,4-May,38,0.00017732
3/28/2020,Mississippi,28,669,13,3-Apr,11-May,38,0.000336
3/28/2020,Missouri,29,837,10,6-Apr,3-May,27,0.00016293
3/28/2020,Montana,30,147,1,26-Mar,24-Apr,29,0.00093565
3/28/2020,Nebraska,31,121,2,,,,0.00051695
3/28/2020,Nevada,32,738,14,31-Mar,15-May,45,0.00032466
3/28/2020,New Hampshire,33,214,2,27-Mar,4-May,38,0.00073545
3/28/2020,New Jersey,34,11124,140,21-Mar,,,0.00011258
3/28/2020,New Mexico,35,208,2,24-Mar,15-May,52,0.00047691
3/28/2020,New York,36,53516,935,22-Mar,15-May,54,0.0000514
3/28/2020,North Carolina,37,971,4,30-Mar,8-May,39,0.00009535
3/28/2020,North Dakota,38,93,1,,,,0.00131223
3/28/2020,Ohio,39,1406,25,23-Mar,30-May,68,0.00008555
3/28/2020,Oklahoma,40,377,15,,,,0.00025272
3/28/2020,Oregon,41,479,13,23-Mar,,,0.00023709
3/28/2020,Pennsylvania,42,2815,35,1-Apr,8-May,37,0.00007811
3/28/2020,Rhode Island,44,239,2,28-Mar,8-May,41,0.00094397
3/28/2020,South Carolina,45,660,15,7-Apr,12-May,35,0.00019422
3/28/2020,South Dakota,46,68,1,,,,0.00113038
3/28/2020,Tennessee,47,1363,6,2-Apr,30-Apr,28,0.00014643
3/28/2020,Texas,48,2158,29,2-Apr,30-Apr,28,0.00003449
3/28/2020,Utah,49,608,2,,,,0.00031192
3/28/2020,Vermont,50,211,12,24-Mar,15-May,52,0.00160259
3/28/2020,Virginia,51,739,17,30-Mar,10-Jun,72,0.00011716
3/28/2020,Washington,53,4311,191,23-Mar,4-May,42,0.00013132
3/28/2020,West Virginia,54,113,0,24-Mar,4-May,41,0.00055799
3/28/2020,Wisconsin,55,1042,17,25-Mar,26-May,62,0.00017175
3/28/2020,Wyoming,56,84,0,,,,0.00172783
3/29/2020,Alabama,1,830,5,4-Apr,30-Apr,26,0.00020395
3/29/2020,Alaska,2,114,1,11-Mar,21-Apr,41,0.00136697
3/29/2020,Arizona,4,929,18,30-Mar,15-May,46,0.00013739
3/29/2020,Arkansas,5,449,6,,,,0.00033137
3/29/2020,California,6,6266,130,19-Mar,,,0.00002531
3/29/2020,Colorado,8,2315,47,26-Mar,27-Apr,32,0.00017365
3/29/2020,Connecticut,9,1993,34,23-Mar,20-May,58,0.00028048
3/29/2020,Delaware,10,232,6,24-Mar,15-May,52,0.00102694
3/29/2020,Florida,12,4942,59,20-Mar,30-Apr,41,0.00004656
3/29/2020,Georgia,13,2683,83,3-Apr,30-Apr,27,0.00009418
3/29/2020,Hawaii,15,175,0,25-Mar,31-May,67,0.00070628
3/29/2020,Idaho,16,310,6,25-Mar,30-Apr,36,0.00055958
3/29/2020,Illinois,17,4613,70,21-Mar,30-May,70,0.00007892
3/29/2020,Indiana,18,1514,32,25-Mar,1-May,37,0.00014854
3/29/2020,Iowa,19,336,4,,,,0.00031695
3/29/2020,Kansas,20,332,7,30-Mar,3-May,34,0.00034325
3/29/2020,Kentucky,21,439,9,26-Mar,,,0.00022383
3/29/2020,Louisiana,22,3539,152,23-Mar,15-May,53,0.00021511
3/29/2020,Maine,23,253,3,2-Apr,31-May,59,0.00074393
3/29/2020,Maryland,24,1244,11,30-Mar,,,0.00016541
3/29/2020,Massachusetts,25,4955,48,24-Apr,18-May,24,0.00014509
3/29/2020,Michigan,26,5486,132,24-Mar,15-May,52,0.00010013
3/29/2020,Minnesota,27,504,9,27-Mar,4-May,38,0.00017732
3/29/2020,Mississippi,28,759,14,3-Apr,11-May,38,0.000336
3/29/2020,Missouri,29,902,12,6-Apr,3-May,27,0.00016293
3/29/2020,Montana,30,161,1,26-Mar,24-Apr,29,0.00093565
3/29/2020,Nebraska,31,136,2,,,,0.00051695
3/29/2020,Nevada,32,920,15,31-Mar,15-May,45,0.00032466
3/29/2020,New Hampshire,33,258,3,27-Mar,4-May,38,0.00073545
3/29/2020,New Jersey,34,13386,161,21-Mar,,,0.00011258
3/29/2020,New Mexico,35,237,2,24-Mar,15-May,52,0.00047691
3/29/2020,New York,36,59783,1180,22-Mar,15-May,54,0.0000514
3/29/2020,North Carolina,37,1164,6,30-Mar,8-May,39,0.00009535
3/29/2020,North Dakota,38,97,1,,,,0.00131223
3/29/2020,Ohio,39,1665,30,23-Mar,30-May,68,0.00008555
3/29/2020,Oklahoma,40,429,16,,,,0.00025272
3/29/2020,Oregon,41,548,13,23-Mar,,,0.00023709
3/29/2020,Pennsylvania,42,3441,40,1-Apr,8-May,37,0.00007811
3/29/2020,Rhode Island,44,294,3,28-Mar,8-May,41,0.00094397
3/29/2020,South Carolina,45,774,16,7-Apr,12-May,35,0.00019422
3/29/2020,South Dakota,46,90,1,,,,0.00113038
3/29/2020,Tennessee,47,1569,7,2-Apr,30-Apr,28,0.00014643
3/29/2020,Texas,48,2709,35,2-Apr,30-Apr,28,0.00003449
3/29/2020,Utah,49,719,2,,,,0.00031192
3/29/2020,Vermont,50,235,12,24-Mar,15-May,52,0.00160259
3/29/2020,Virginia,51,889,22,30-Mar,10-Jun,72,0.00011716
3/29/2020,Washington,53,4896,207,23-Mar,4-May,42,0.00013132
3/29/2020,West Virginia,54,124,1,24-Mar,4-May,41,0.00055799
3/29/2020,Wisconsin,55,1120,17,25-Mar,26-May,62,0.00017175
3/29/2020,Wyoming,56,87,0,,,,0.00172783
3/30/2020,Alabama,1,947,11,4-Apr,30-Apr,26,0.00020395
3/30/2020,Alaska,2,119,2,11-Mar,21-Apr,41,0.00136697
3/30/2020,Arizona,4,1169,20,30-Mar,15-May,46,0.00013739
3/30/2020,Arkansas,5,508,7,,,,0.00033137
3/30/2020,California,6,7421,146,19-Mar,,,0.00002531
3/30/2020,Colorado,8,2628,51,26-Mar,27-Apr,32,0.00017365
3/30/2020,Connecticut,9,2571,36,23-Mar,20-May,58,0.00028048
3/30/2020,Delaware,10,264,7,24-Mar,15-May,52,0.00102694
3/30/2020,Florida,12,5694,71,20-Mar,30-Apr,41,0.00004656
3/30/2020,Georgia,13,3032,102,3-Apr,30-Apr,27,0.00009418
3/30/2020,Hawaii,15,204,0,25-Mar,31-May,67,0.00070628
3/30/2020,Idaho,16,415,7,25-Mar,30-Apr,36,0.00055958
3/30/2020,Illinois,17,5070,84,21-Mar,30-May,70,0.00007892
3/30/2020,Indiana,18,1788,35,25-Mar,1-May,37,0.00014854
3/30/2020,Iowa,19,424,6,,,,0.00031695
3/30/2020,Kansas,20,373,9,30-Mar,3-May,34,0.00034325
3/30/2020,Kentucky,21,480,11,26-Mar,,,0.00022383
3/30/2020,Louisiana,22,4024,186,23-Mar,15-May,53,0.00021511
3/30/2020,Maine,23,275,3,2-Apr,31-May,59,0.00074393
3/30/2020,Maryland,24,1414,15,30-Mar,,,0.00016541
3/30/2020,Massachusetts,25,5752,56,24-Apr,18-May,24,0.00014509
3/30/2020,Michigan,26,6508,197,24-Mar,15-May,52,0.00010013
3/30/2020,Minnesota,27,576,10,27-Mar,4-May,38,0.00017732
3/30/2020,Mississippi,28,848,16,3-Apr,11-May,38,0.000336
3/30/2020,Missouri,29,1049,13,6-Apr,3-May,27,0.00016293
3/30/2020,Montana,30,177,4,26-Mar,24-Apr,29,0.00093565
3/30/2020,Nebraska,31,185,3,,,,0.00051695
3/30/2020,Nevada,32,1044,18,31-Mar,15-May,45,0.00032466
3/30/2020,New Hampshire,33,314,3,27-Mar,4-May,38,0.00073545
3/30/2020,New Jersey,34,16636,199,21-Mar,,,0.00011258
3/30/2020,New Mexico,35,281,4,24-Mar,15-May,52,0.00047691
3/30/2020,New York,36,67462,1512,22-Mar,15-May,54,0.0000514
3/30/2020,North Carolina,37,1302,6,30-Mar,8-May,39,0.00009535
3/30/2020,North Dakota,38,108,3,,,,0.00131223
3/30/2020,Ohio,39,1933,40,23-Mar,30-May,68,0.00008555
3/30/2020,Oklahoma,40,481,17,,,,0.00025272
3/30/2020,Oregon,41,606,16,23-Mar,,,0.00023709
3/30/2020,Pennsylvania,42,4156,48,1-Apr,8-May,37,0.00007811
3/30/2020,Rhode Island,44,408,4,28-Mar,8-May,41,0.00094397
3/30/2020,South Carolina,45,925,18,7-Apr,12-May,35,0.00019422
3/30/2020,South Dakota,46,100,1,,,,0.00113038
3/30/2020,Tennessee,47,1721,13,2-Apr,30-Apr,28,0.00014643
3/30/2020,Texas,48,3036,46,2-Apr,30-Apr,28,0.00003449
3/30/2020,Utah,49,806,4,,,,0.00031192
3/30/2020,Vermont,50,256,12,24-Mar,15-May,52,0.00160259
3/30/2020,Virginia,51,1020,26,30-Mar,10-Jun,72,0.00011716
3/30/2020,Washington,53,5179,221,23-Mar,4-May,42,0.00013132
3/30/2020,West Virginia,54,145,1,24-Mar,4-May,41,0.00055799
3/30/2020,Wisconsin,55,1267,20,25-Mar,26-May,62,0.00017175
3/30/2020,Wyoming,56,95,0,,,,0.00172783
3/31/2020,Alabama,1,999,13,4-Apr,30-Apr,26,0.00020395
3/31/2020,Alaska,2,133,2,11-Mar,21-Apr,41,0.00136697
3/31/2020,Arizona,4,1298,24,30-Mar,15-May,46,0.00013739
3/31/2020,Arkansas,5,564,8,,,,0.00033137
3/31/2020,California,6,8582,183,19-Mar,,,0.00002531
3/31/2020,Colorado,8,2990,69,26-Mar,27-Apr,32,0.00017365
3/31/2020,Connecticut,9,3128,69,23-Mar,20-May,58,0.00028048
3/31/2020,Delaware,10,319,10,24-Mar,15-May,52,0.00102694
3/31/2020,Florida,12,6741,85,20-Mar,30-Apr,41,0.00004656
3/31/2020,Georgia,13,4116,125,3-Apr,30-Apr,27,0.00009418
3/31/2020,Hawaii,15,224,1,25-Mar,31-May,67,0.00070628
3/31/2020,Idaho,16,526,9,25-Mar,30-Apr,36,0.00055958
3/31/2020,Illinois,17,5992,107,21-Mar,30-May,70,0.00007892
3/31/2020,Indiana,18,2159,50,25-Mar,1-May,37,0.00014854
3/31/2020,Iowa,19,498,7,,,,0.00031695
3/31/2020,Kansas,20,434,10,30-Mar,3-May,34,0.00034325
3/31/2020,Kentucky,21,590,18,26-Mar,,,0.00022383
3/31/2020,Louisiana,22,5237,240,23-Mar,15-May,53,0.00021511
3/31/2020,Maine,23,303,5,2-Apr,31-May,59,0.00074393
3/31/2020,Maryland,24,1662,18,30-Mar,,,0.00016541
3/31/2020,Massachusetts,25,6620,89,24-Apr,18-May,24,0.00014509
3/31/2020,Michigan,26,7629,264,24-Mar,15-May,52,0.00010013
3/31/2020,Minnesota,27,629,12,27-Mar,4-May,38,0.00017732
3/31/2020,Mississippi,28,937,20,3-Apr,11-May,38,0.000336
3/31/2020,Missouri,29,1350,15,6-Apr,3-May,27,0.00016293
3/31/2020,Montana,30,198,5,26-Mar,24-Apr,29,0.00093565
3/31/2020,Nebraska,31,193,4,,,,0.00051695
3/31/2020,Nevada,32,1113,26,31-Mar,15-May,45,0.00032466
3/31/2020,New Hampshire,33,367,3,27-Mar,4-May,38,0.00073545
3/31/2020,New Jersey,34,18696,267,21-Mar,,,0.00011258
3/31/2020,New Mexico,35,315,5,24-Mar,15-May,52,0.00047691
3/31/2020,New York,36,76211,1929,22-Mar,15-May,54,0.0000514
3/31/2020,North Carolina,37,1526,10,30-Mar,8-May,39,0.00009535
3/31/2020,North Dakota,38,126,3,,,,0.00131223
3/31/2020,Ohio,39,2199,55,23-Mar,30-May,68,0.00008555
3/31/2020,Oklahoma,40,566,23,,,,0.00025272
3/31/2020,Oregon,41,690,18,23-Mar,,,0.00023709
3/31/2020,Pennsylvania,42,4997,72,1-Apr,8-May,37,0.00007811
3/31/2020,Rhode Island,44,488,8,28-Mar,8-May,41,0.00094397
3/31/2020,South Carolina,45,1083,22,7-Apr,12-May,35,0.00019422
3/31/2020,South Dakota,46,107,1,,,,0.00113038
3/31/2020,Tennessee,47,2049,13,2-Apr,30-Apr,28,0.00014643
3/31/2020,Texas,48,3570,57,2-Apr,30-Apr,28,0.00003449
3/31/2020,Utah,49,887,5,,,,0.00031192
3/31/2020,Vermont,50,293,13,24-Mar,15-May,52,0.00160259
3/31/2020,Virginia,51,1249,27,30-Mar,10-Jun,72,0.00011716
3/31/2020,Washington,53,5292,226,23-Mar,4-May,42,0.00013132
3/31/2020,West Virginia,54,162,1,24-Mar,4-May,41,0.00055799
3/31/2020,Wisconsin,55,1351,25,25-Mar,26-May,62,0.00017175
3/31/2020,Wyoming,56,120,0,,,,0.00172783
4/1/2020,Alabama,1,1106,28,4-Apr,30-Apr,26,0.00020395
4/1/2020,Alaska,2,143,2,11-Mar,21-Apr,41,0.00136697
4/1/2020,Arizona,4,1413,29,30-Mar,15-May,46,0.00013739
4/1/2020,Arkansas,5,624,10,,,,0.00033137
4/1/2020,California,6,9816,212,19-Mar,,,0.00002531
4/1/2020,Colorado,8,3346,80,26-Mar,27-Apr,32,0.00017365
4/1/2020,Connecticut,9,3557,85,23-Mar,20-May,58,0.00028048
4/1/2020,Delaware,10,368,11,24-Mar,15-May,52,0.00102694
4/1/2020,Florida,12,7765,100,20-Mar,30-Apr,41,0.00004656
4/1/2020,Georgia,13,4747,154,3-Apr,30-Apr,27,0.00009418
4/1/2020,Hawaii,15,258,1,25-Mar,31-May,67,0.00070628
4/1/2020,Idaho,16,669,9,25-Mar,30-Apr,36,0.00055958
4/1/2020,Illinois,17,6978,146,21-Mar,30-May,70,0.00007892
4/1/2020,Indiana,18,2564,65,25-Mar,1-May,37,0.00014854
4/1/2020,Iowa,19,549,9,,,,0.00031695
4/1/2020,Kansas,20,488,11,30-Mar,3-May,34,0.00034325
4/1/2020,Kentucky,21,674,20,26-Mar,,,0.00022383
4/1/2020,Louisiana,22,6424,273,23-Mar,15-May,53,0.00021511
4/1/2020,Maine,23,344,7,2-Apr,31-May,59,0.00074393
4/1/2020,Maryland,24,1985,33,30-Mar,,,0.00016541
4/1/2020,Massachusetts,25,7738,122,24-Apr,18-May,24,0.00014509
4/1/2020,Michigan,26,9292,336,24-Mar,15-May,52,0.00010013
4/1/2020,Minnesota,27,689,17,27-Mar,4-May,38,0.00017732
4/1/2020,Mississippi,28,1073,22,3-Apr,11-May,38,0.000336
4/1/2020,Missouri,29,1580,18,6-Apr,3-May,27,0.00016293
4/1/2020,Montana,30,217,5,26-Mar,24-Apr,29,0.00093565
4/1/2020,Nebraska,31,249,5,,,,0.00051695
4/1/2020,Nevada,32,1279,32,31-Mar,15-May,45,0.00032466
4/1/2020,New Hampshire,33,415,4,27-Mar,4-May,38,0.00073545
4/1/2020,New Jersey,34,22255,355,21-Mar,,,0.00011258
4/1/2020,New Mexico,35,363,6,24-Mar,15-May,52,0.00047691
4/1/2020,New York,36,84363,2415,22-Mar,15-May,54,0.0000514
4/1/2020,North Carolina,37,1580,11,30-Mar,8-May,39,0.00009535
4/1/2020,North Dakota,38,147,3,,,,0.00131223
4/1/2020,Ohio,39,2547,65,23-Mar,30-May,68,0.00008555
4/1/2020,Oklahoma,40,719,30,,,,0.00025272
4/1/2020,Oregon,41,736,19,23-Mar,,,0.00023709
4/1/2020,Pennsylvania,42,5805,74,1-Apr,8-May,37,0.00007811
4/1/2020,Rhode Island,44,566,10,28-Mar,8-May,41,0.00094397
4/1/2020,South Carolina,45,1293,26,7-Apr,12-May,35,0.00019422
4/1/2020,South Dakota,46,128,2,,,,0.00113038
4/1/2020,Tennessee,47,2689,23,2-Apr,30-Apr,28,0.00014643
4/1/2020,Texas,48,4255,63,2-Apr,30-Apr,28,0.00003449
4/1/2020,Utah,49,1012,7,,,,0.00031192
4/1/2020,Vermont,50,321,16,24-Mar,15-May,52,0.00160259
4/1/2020,Virginia,51,1511,34,30-Mar,10-Jun,72,0.00011716
4/1/2020,Washington,53,5588,249,23-Mar,4-May,42,0.00013132
4/1/2020,West Virginia,54,191,2,24-Mar,4-May,41,0.00055799
4/1/2020,Wisconsin,55,1550,33,25-Mar,26-May,62,0.00017175
4/1/2020,Wyoming,56,137,0,,,,0.00172783
4/2/2020,Alabama,1,1270,32,4-Apr,30-Apr,26,0.00020395
4/2/2020,Alaska,2,146,2,11-Mar,21-Apr,41,0.00136697
4/2/2020,Arizona,4,1600,35,30-Mar,15-May,46,0.00013739
4/2/2020,Arkansas,5,683,12,,,,0.00033137
4/2/2020,California,6,11190,247,19-Mar,,,0.00002531
4/2/2020,Colorado,8,3728,96,26-Mar,27-Apr,32,0.00017365
4/2/2020,Connecticut,9,3824,112,23-Mar,20-May,58,0.00028048
4/2/2020,Delaware,10,393,12,24-Mar,15-May,52,0.00102694
4/2/2020,Florida,12,9000,144,20-Mar,30-Apr,41,0.00004656
4/2/2020,Georgia,13,5444,176,3-Apr,30-Apr,27,0.00009418
4/2/2020,Hawaii,15,283,2,25-Mar,31-May,67,0.00070628
4/2/2020,Idaho,16,890,9,25-Mar,30-Apr,36,0.00055958
4/2/2020,Illinois,17,7695,165,21-Mar,30-May,70,0.00007892
4/2/2020,Indiana,18,3040,78,25-Mar,1-May,37,0.00014854
4/2/2020,Iowa,19,614,11,,,,0.00031695
4/2/2020,Kansas,20,554,14,30-Mar,3-May,34,0.00034325
4/2/2020,Kentucky,21,747,34,26-Mar,,,0.00022383
4/2/2020,Louisiana,22,9152,310,23-Mar,15-May,53,0.00021511
4/2/2020,Maine,23,376,7,2-Apr,31-May,59,0.00074393
4/2/2020,Maryland,24,2331,36,30-Mar,,,0.00016541
4/2/2020,Massachusetts,25,8966,154,24-Apr,18-May,24,0.00014509
4/2/2020,Michigan,26,10791,417,24-Mar,15-May,52,0.00010013
4/2/2020,Minnesota,27,742,18,27-Mar,4-May,38,0.00017732
4/2/2020,Mississippi,28,1177,26,3-Apr,11-May,38,0.000336
4/2/2020,Missouri,29,1834,24,6-Apr,3-May,27,0.00016293
4/2/2020,Montana,30,241,5,26-Mar,24-Apr,29,0.00093565
4/2/2020,Nebraska,31,273,6,,,,0.00051695
4/2/2020,Nevada,32,1458,38,31-Mar,15-May,45,0.00032466
4/2/2020,New Hampshire,33,479,5,27-Mar,4-May,38,0.00073545
4/2/2020,New Jersey,34,25590,539,21-Mar,,,0.00011258
4/2/2020,New Mexico,35,403,7,24-Mar,15-May,52,0.00047691
4/2/2020,New York,36,92971,2963,22-Mar,15-May,54,0.0000514
4/2/2020,North Carolina,37,1857,17,30-Mar,8-May,39,0.00009535
4/2/2020,North Dakota,38,159,3,,,,0.00131223
4/2/2020,Ohio,39,2902,81,23-Mar,30-May,68,0.00008555
4/2/2020,Oklahoma,40,879,34,,,,0.00025272
4/2/2020,Oregon,41,826,21,23-Mar,,,0.00023709
4/2/2020,Pennsylvania,42,7016,90,1-Apr,8-May,37,0.00007811
4/2/2020,Rhode Island,44,657,12,28-Mar,8-May,41,0.00094397
4/2/2020,South Carolina,45,1554,31,7-Apr,12-May,35,0.00019422
4/2/2020,South Dakota,46,165,2,,,,0.00113038
4/2/2020,Tennessee,47,2868,32,2-Apr,30-Apr,28,0.00014643
4/2/2020,Texas,48,4880,79,2-Apr,30-Apr,28,0.00003449
4/2/2020,Utah,49,1077,7,,,,0.00031192
4/2/2020,Vermont,50,338,17,24-Mar,15-May,52,0.00160259
4/2/2020,Virginia,51,1705,41,30-Mar,10-Jun,72,0.00011716
4/2/2020,Washington,53,6585,272,23-Mar,4-May,42,0.00013132
4/2/2020,West Virginia,54,217,2,24-Mar,4-May,41,0.00055799
4/2/2020,Wisconsin,55,1730,37,25-Mar,26-May,62,0.00017175
4/2/2020,Wyoming,56,153,0,,,,0.00172783
4/3/2020,Alabama,1,1535,38,4-Apr,30-Apr,26,0.00020395
4/3/2020,Alaska,2,156,2,11-Mar,21-Apr,41,0.00136697
4/3/2020,Arizona,4,1769,41,30-Mar,15-May,46,0.00013739
4/3/2020,Arkansas,5,738,12,,,,0.00033137
4/3/2020,California,6,12569,282,19-Mar,,,0.00002531
4/3/2020,Colorado,8,4182,110,26-Mar,27-Apr,32,0.00017365
4/3/2020,Connecticut,9,4915,132,23-Mar,20-May,58,0.00028048
4/3/2020,Delaware,10,450,14,24-Mar,15-May,52,0.00102694
4/3/2020,Florida,12,10260,169,20-Mar,30-Apr,41,0.00004656
4/3/2020,Georgia,13,5967,198,3-Apr,30-Apr,27,0.00009418
4/3/2020,Hawaii,15,317,3,25-Mar,31-May,67,0.00070628
4/3/2020,Idaho,16,1012,10,25-Mar,30-Apr,36,0.00055958
4/3/2020,Illinois,17,8904,211,21-Mar,30-May,70,0.00007892
4/3/2020,Indiana,18,3439,102,25-Mar,1-May,37,0.00014854
4/3/2020,Iowa,19,699,11,,,,0.00031695
4/3/2020,Kansas,20,624,19,30-Mar,3-May,34,0.00034325
4/3/2020,Kentucky,21,762,34,26-Mar,,,0.00022383
4/3/2020,Louisiana,22,10299,370,23-Mar,15-May,53,0.00021511
4/3/2020,Maine,23,432,9,2-Apr,31-May,59,0.00074393
4/3/2020,Maryland,24,2758,42,30-Mar,,,0.00016541
4/3/2020,Massachusetts,25,10402,192,24-Apr,18-May,24,0.00014509
4/3/2020,Michigan,26,12669,478,24-Mar,15-May,52,0.00010013
4/3/2020,Minnesota,27,789,22,27-Mar,4-May,38,0.00017732
4/3/2020,Mississippi,28,1358,29,3-Apr,11-May,38,0.000336
4/3/2020,Missouri,29,2113,31,6-Apr,3-May,27,0.00016293
4/3/2020,Montana,30,262,5,26-Mar,24-Apr,29,0.00093565
4/3/2020,Nebraska,31,296,6,,,,0.00051695
4/3/2020,Nevada,32,1549,43,31-Mar,15-May,45,0.00032466
4/3/2020,New Hampshire,33,540,7,27-Mar,4-May,38,0.00073545
4/3/2020,New Jersey,34,29895,647,21-Mar,,,0.00011258
4/3/2020,New Mexico,35,495,10,24-Mar,15-May,52,0.00047691
4/3/2020,New York,36,103651,3716,22-Mar,15-May,54,0.0000514
4/3/2020,North Carolina,37,2093,19,30-Mar,8-May,39,0.00009535
4/3/2020,North Dakota,38,173,3,,,,0.00131223
4/3/2020,Ohio,39,3312,91,23-Mar,30-May,68,0.00008555
4/3/2020,Oklahoma,40,987,38,,,,0.00025272
4/3/2020,Oregon,41,899,22,23-Mar,,,0.00023709
4/3/2020,Pennsylvania,42,8420,102,1-Apr,8-May,37,0.00007811
4/3/2020,Rhode Island,44,711,14,28-Mar,8-May,41,0.00094397
4/3/2020,South Carolina,45,1700,34,7-Apr,12-May,35,0.00019422
4/3/2020,South Dakota,46,187,2,,,,0.00113038
4/3/2020,Tennessee,47,3032,36,2-Apr,30-Apr,28,0.00014643
4/3/2020,Texas,48,5669,97,2-Apr,30-Apr,28,0.00003449
4/3/2020,Utah,49,1248,7,,,,0.00031192
4/3/2020,Vermont,50,389,17,24-Mar,15-May,52,0.00160259
4/3/2020,Virginia,51,2011,46,30-Mar,10-Jun,72,0.00011716
4/3/2020,Washington,53,6966,293,23-Mar,4-May,42,0.00013132
4/3/2020,West Virginia,54,242,2,24-Mar,4-May,41,0.00055799
4/3/2020,Wisconsin,55,1916,49,25-Mar,26-May,62,0.00017175
4/3/2020,Wyoming,56,166,0,,,,0.00172783
4/4/2020,Alabama,1,1632,44,4-Apr,30-Apr,26,0.00020395
4/4/2020,Alaska,2,169,3,11-Mar,21-Apr,41,0.00136697
4/4/2020,Arizona,4,2019,53,30-Mar,15-May,46,0.00013739
4/4/2020,Arkansas,5,743,14,,,,0.00033137
4/4/2020,California,6,13796,323,19-Mar,,,0.00002531
4/4/2020,Colorado,8,4574,126,26-Mar,27-Apr,32,0.00017365
4/4/2020,Connecticut,9,5276,165,23-Mar,20-May,58,0.00028048
4/4/2020,Delaware,10,593,14,24-Mar,15-May,52,0.00102694
4/4/2020,Florida,12,11537,194,20-Mar,30-Apr,41,0.00004656
4/4/2020,Georgia,13,6383,208,3-Apr,30-Apr,27,0.00009418
4/4/2020,Hawaii,15,349,3,25-Mar,31-May,67,0.00070628
4/4/2020,Idaho,16,1076,10,25-Mar,30-Apr,36,0.00055958
4/4/2020,Illinois,17,10357,248,21-Mar,30-May,70,0.00007892
4/4/2020,Indiana,18,3955,116,25-Mar,1-May,37,0.00014854
4/4/2020,Iowa,19,786,11,,,,0.00031695
4/4/2020,Kansas,20,701,21,30-Mar,3-May,34,0.00034325
4/4/2020,Kentucky,21,909,40,26-Mar,,,0.00022383
4/4/2020,Louisiana,22,12500,412,23-Mar,15-May,53,0.00021511
4/4/2020,Maine,23,456,10,2-Apr,31-May,59,0.00074393
4/4/2020,Maryland,24,3125,54,30-Mar,,,0.00016541
4/4/2020,Massachusetts,25,11736,216,24-Apr,18-May,24,0.00014509
4/4/2020,Michigan,26,14225,540,24-Mar,15-May,52,0.00010013
4/4/2020,Minnesota,27,865,24,27-Mar,4-May,38,0.00017732
4/4/2020,Mississippi,28,1455,35,3-Apr,11-May,38,0.000336
4/4/2020,Missouri,29,2291,44,6-Apr,3-May,27,0.00016293
4/4/2020,Montana,30,281,6,26-Mar,24-Apr,29,0.00093565
4/4/2020,Nebraska,31,339,8,,,,0.00051695
4/4/2020,Nevada,32,1758,46,31-Mar,15-May,45,0.00032466
4/4/2020,New Hampshire,33,621,9,27-Mar,4-May,38,0.00073545
4/4/2020,New Jersey,34,34124,847,21-Mar,,,0.00011258
4/4/2020,New Mexico,35,543,11,24-Mar,15-May,52,0.00047691
4/4/2020,New York,36,115963,4535,22-Mar,15-May,54,0.0000514
4/4/2020,North Carolina,37,2402,30,30-Mar,8-May,39,0.00009535
4/4/2020,North Dakota,38,186,3,,,,0.00131223
4/4/2020,Ohio,39,3739,102,23-Mar,30-May,68,0.00008555
4/4/2020,Oklahoma,40,1159,42,,,,0.00025272
4/4/2020,Oregon,41,999,26,23-Mar,,,0.00023709
4/4/2020,Pennsylvania,42,10109,139,1-Apr,8-May,37,0.00007811
4/4/2020,Rhode Island,44,806,17,28-Mar,8-May,41,0.00094397
4/4/2020,South Carolina,45,1917,40,7-Apr,12-May,35,0.00019422
4/4/2020,South Dakota,46,212,2,,,,0.00113038
4/4/2020,Tennessee,47,3265,47,2-Apr,30-Apr,28,0.00014643
4/4/2020,Texas,48,6566,124,2-Apr,30-Apr,28,0.00003449
4/4/2020,Utah,49,1426,8,,,,0.00031192
4/4/2020,Vermont,50,461,20,24-Mar,15-May,52,0.00160259
4/4/2020,Virginia,51,2406,52,30-Mar,10-Jun,72,0.00011716
4/4/2020,Washington,53,7498,318,23-Mar,4-May,42,0.00013132
4/4/2020,West Virginia,54,282,2,24-Mar,4-May,41,0.00055799
4/4/2020,Wisconsin,55,2112,60,25-Mar,26-May,62,0.00017175
4/4/2020,Wyoming,56,188,0,,,,0.00172783
